Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
25-Sep-20,EQ,795.25,836.00,792.60,788.30,830.10,827.70,821.94,1170.00,375.25,19813372,"16,285,368,271.70",337042
24-Sep-20,EQ,811.00,811.45,784.00,814.10,788.00,788.30,797.32,1170.00,375.25,10553632,"8,414,580,211.60",165353
23-Sep-20,EQ,832.00,844.80,810.15,821.00,815.00,814.10,827.51,1170.00,375.25,18070371,"14,953,462,393.55",280008
22-Sep-20,EQ,813.95,831.50,790.55,802.60,825.80,821.00,815.42,1170.00,375.25,21882919,"17,843,764,685.35",399486
21-Sep-20,EQ,823.00,849.90,793.45,810.60,801.15,802.60,830.79,1170.00,375.25,24911675,"20,696,285,172.90",403669
18-Sep-20,EQ,808.30,824.00,804.00,808.30,810.00,810.60,814.69,1170.00,375.25,8847758,"7,208,201,598.45",134982
17-Sep-20,EQ,794.95,817.50,789.50,789.25,806.30,808.30,807.67,1170.00,375.25,19972987,"16,131,626,946.25",266753
16-Sep-20,EQ,790.05,796.30,779.25,792.70,788.45,789.25,788.92,1170.00,375.25,7471542,"5,894,465,481.45",168914
15-Sep-20,EQ,791.05,809.85,783.05,794.95,791.80,792.70,795.47,1170.00,375.25,14024787,"11,156,311,755.85",192773
14-Sep-20,EQ,745.00,825.10,744.15,721.65,793.00,794.95,783.61,1170.00,375.25,32312531,"25,320,377,282.45",415569
11-Sep-20,EQ,712.00,734.00,710.15,722.40,720.05,721.65,723.23,1170.00,375.25,7221687,"5,222,954,988.80",120764
10-Sep-20,EQ,728.65,728.95,713.80,721.95,720.70,722.40,720.77,1170.00,375.25,3366359,"2,426,371,004.05",67465
9-Sep-20,EQ,712.10,730.90,710.20,725.90,722.60,721.95,721.31,1170.00,375.25,5514179,"3,977,432,747.85",101369
8-Sep-20,EQ,708.80,738.90,703.20,708.80,721.85,725.90,727.72,1170.00,375.25,11522742,"8,385,341,841.85",186330
7-Sep-20,EQ,696.35,712.40,689.05,700.80,707.05,708.80,702.03,1170.00,375.25,4238823,"2,975,801,272.85",89393
4-Sep-20,EQ,695.15,704.50,692.05,706.75,702.00,700.80,698.83,1170.00,375.25,3354844,"2,344,480,521.35",49600
3-Sep-20,EQ,704.80,716.40,697.60,701.95,707.80,706.75,708.45,1170.00,375.25,5468161,"3,873,914,728.00",100811
2-Sep-20,EQ,689.90,704.80,689.10,689.60,702.70,701.95,698.09,1170.00,375.25,4090511,"2,855,545,336.95",69906
1-Sep-20,EQ,695.00,704.00,682.40,694.40,692.25,689.60,695.04,1170.00,375.25,6377322,"4,432,514,477.35",70102
31-Aug-20,EQ,705.00,725.00,686.00,706.45,688.65,694.40,704.98,1170.00,375.25,7787176,"5,489,794,792.90",140233
28-Aug-20,EQ,713.70,716.65,703.20,710.15,705.55,706.45,709.69,1170.00,375.25,5416682,"3,844,192,015.25",115684
27-Aug-20,EQ,713.55,720.00,706.50,712.80,711.90,710.15,711.92,1170.00,375.25,3917059,"2,788,614,388.35",62402
26-Aug-20,EQ,704.70,717.75,697.00,701.60,713.50,712.80,709.35,1170.00,375.25,4511551,"3,200,252,379.20",76393
25-Aug-20,EQ,705.00,711.55,694.70,705.70,701.00,701.60,700.41,1170.00,375.25,3982510,"2,789,372,797.80",61808
24-Aug-20,EQ,706.05,708.45,695.60,705.90,707.90,705.70,702.77,1170.00,375.25,4066936,"2,858,138,431.70",62460
21-Aug-20,EQ,715.00,715.00,702.70,710.10,705.60,705.90,707.21,1170.00,375.25,4164686,"2,945,297,038.05",64644
20-Aug-20,EQ,708.50,715.85,706.05,709.85,709.80,710.10,710.84,1170.00,375.25,3025769,"2,150,840,175.85",46933
19-Aug-20,EQ,713.80,714.20,705.00,714.45,711.00,709.85,709.03,1170.00,375.25,4858027,"3,444,485,075.75",69223
18-Aug-20,EQ,718.95,721.70,712.40,718.85,714.80,714.45,716.61,1170.00,375.25,3634311,"2,604,383,946.50",55841
17-Aug-20,EQ,711.10,720.80,709.25,709.10,719.00,718.85,715.87,1170.00,375.25,3344102,"2,393,926,077.30",86749
14-Aug-20,EQ,727.90,727.90,707.25,724.60,708.95,709.10,715.41,1170.00,375.25,3887303,"2,781,032,992.30",65815
13-Aug-20,EQ,717.00,729.00,713.05,717.10,718.55,724.60,723.60,1170.00,375.25,8850424,"6,404,185,126.95",105881
12-Aug-20,EQ,680.60,719.00,677.05,683.80,715.65,717.10,704.18,1170.00,375.25,13085422,"9,214,491,849.10",154176
11-Aug-20,EQ,694.00,700.95,681.50,692.05,684.00,683.80,690.04,1170.00,375.25,3956472,"2,730,127,036.50",55301
10-Aug-20,EQ,694.95,694.95,685.10,690.30,693.25,692.05,690.25,1170.00,375.25,3769575,"2,601,948,470.75",55235
7-Aug-20,EQ,699.90,699.90,685.00,704.90,689.90,690.30,691.26,1170.00,375.25,7371589,"5,095,682,983.85",96981
6-Aug-20,EQ,692.00,707.60,686.40,688.40,703.40,704.90,699.71,1170.00,375.25,5133012,"3,591,600,807.65",69136
5-Aug-20,EQ,692.65,702.40,681.00,692.65,689.50,688.40,691.03,1170.00,375.25,6052234,"4,182,298,931.70",92508
4-Aug-20,EQ,709.50,711.00,687.05,705.95,692.50,692.65,693.47,1170.00,375.25,6683186,"4,634,576,579.45",127895
3-Aug-20,EQ,709.10,718.00,700.55,705.20,707.70,705.95,707.54,1170.00,375.25,5546348,"3,924,282,897.80",102748
31-Jul-20,EQ,701.85,716.70,696.00,695.45,706.00,705.20,707.58,1170.00,375.25,6322672,"4,473,786,956.25",115232
30-Jul-20,EQ,698.00,712.55,692.65,694.40,696.00,695.45,704.44,1170.00,375.25,7966921,"5,612,223,034.45",138161
29-Jul-20,EQ,710.00,710.75,692.50,712.45,694.40,694.40,698.86,1170.00,375.25,7142688,"4,991,707,650.85",121239
28-Jul-20,EQ,702.00,716.05,695.70,701.10,711.00,712.45,706.79,1170.00,375.25,8469643,"5,986,235,040.20",182016
27-Jul-20,EQ,684.00,704.40,676.50,679.95,700.85,701.10,693.12,1170.00,375.25,11349061,"7,866,239,651.95",206079
