Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
3-Nov-20,EQ,4851.00,4920.00,4831.10,4858.65,4880.00,4877.35,4874.57,5512.65,2495.05,1460820,"7,120,876,376.80",79200
2-Nov-20,EQ,4896.00,4920.00,4820.80,4888.65,4851.00,4858.65,4861.67,5512.65,2495.05,1170993,"5,692,976,863.40",68749
30-Oct-20,EQ,4974.00,4978.05,4870.15,4941.95,4886.00,4888.65,4919.48,5512.65,2495.05,1263391,"6,215,222,995.05",69373
29-Oct-20,EQ,4920.00,5040.00,4894.95,4951.00,4922.00,4941.95,4974.93,5512.65,2495.05,2310287,"11,493,515,153.95",126440
28-Oct-20,EQ,5110.00,5150.00,4920.00,5099.40,4935.00,4951.00,5057.57,5512.65,2495.05,3628334,"18,350,550,784.35",174264
27-Oct-20,EQ,4990.00,5127.00,4960.50,4978.10,5109.90,5099.40,5045.27,5512.65,2495.05,1843547,"9,301,195,084.20",98391
26-Oct-20,EQ,5008.00,5062.00,4951.25,5018.25,4951.30,4978.10,5006.67,5512.65,2495.05,1408079,"7,049,787,973.85",76728
23-Oct-20,EQ,5051.00,5091.00,4996.00,5022.00,5008.00,5018.25,5037.66,5512.65,2495.05,1817481,"9,155,853,816.15",93793
22-Oct-20,EQ,5036.70,5044.70,4831.00,5046.75,5029.15,5022.00,4950.74,5512.65,2495.05,4918148,"24,348,493,959.15",235753
21-Oct-20,EQ,5096.55,5096.55,4906.55,5071.15,5030.30,5046.75,5033.87,5512.65,2495.05,1601491,"8,061,702,749.45",94124
20-Oct-20,EQ,5056.95,5110.00,5030.95,5058.15,5071.75,5071.15,5075.86,5512.65,2495.05,1380290,"7,006,155,398.35",72938
19-Oct-20,EQ,5211.00,5215.00,5042.05,5080.55,5049.65,5058.15,5095.13,5512.65,2495.05,2150734,"10,958,263,192.05",112496
16-Oct-20,EQ,5036.00,5125.00,5020.00,5056.25,5098.60,5080.55,5079.67,5512.65,2495.05,2023115,"10,276,759,243.55",95508
15-Oct-20,EQ,5148.65,5165.00,5020.10,5123.00,5070.00,5056.25,5093.18,5512.65,2495.05,1768628,"9,007,941,524.05",82352
14-Oct-20,EQ,5175.00,5219.75,5090.85,5168.75,5120.20,5123.00,5143.34,5512.65,2495.05,1864628,"9,590,419,210.45",95324
13-Oct-20,EQ,5230.00,5322.80,5157.85,5220.50,5165.00,5168.75,5254.26,5512.65,2495.05,3363975,"17,675,202,940.95",154790
