Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
14-Sep-20,EQ,2922.00,2988.00,2895.00,2916.35,2939.00,2957.70,2953.75,3315.15,1788.65,1185693,"3,502,244,788.75",49917
11-Sep-20,EQ,2914.00,2941.95,2903.90,2914.70,2916.00,2916.35,2922.08,3315.15,1788.65,683992,"1,998,679,640.35",32776
10-Sep-20,EQ,2917.10,2924.35,2871.50,2910.15,2913.00,2914.70,2897.24,3315.15,1788.65,686071,"1,987,714,779.90",37989
9-Sep-20,EQ,2875.00,2921.70,2852.00,2901.75,2913.75,2910.15,2882.53,3315.15,1788.65,677328,"1,952,421,418.65",34125
8-Sep-20,EQ,2899.95,2918.00,2866.25,2898.20,2900.00,2901.75,2893.19,3315.15,1788.65,798195,"2,309,332,611.70",37823
7-Sep-20,EQ,2898.35,2906.85,2830.05,2883.20,2903.00,2898.20,2875.08,3315.15,1788.65,807657,"2,322,077,111.20",44137
4-Sep-20,EQ,2880.00,2926.10,2840.00,2896.40,2890.00,2883.20,2885.20,3315.15,1788.65,1499418,"4,326,123,687.55",66254
3-Sep-20,EQ,2909.05,2923.70,2886.05,2880.55,2900.00,2896.40,2904.07,3315.15,1788.65,785731,"2,281,817,441.65",44288
2-Sep-20,EQ,2950.00,2969.70,2847.05,2958.40,2893.00,2880.55,2892.46,3315.15,1788.65,1946354,"5,629,747,657.55",90147
1-Sep-20,EQ,2947.00,3004.00,2930.00,2967.00,2960.00,2958.40,2961.67,3315.15,1788.65,755670,"2,238,042,313.35",37188
31-Aug-20,EQ,3025.00,3029.00,2946.10,3014.15,2959.20,2967.00,2974.91,3315.15,1788.65,2787056,"8,291,238,124.95",107676
28-Aug-20,EQ,3044.00,3062.45,3002.00,3043.00,3025.00,3014.15,3033.39,3315.15,1788.65,679405,"2,060,903,248.80",40287
27-Aug-20,EQ,3082.20,3088.75,3025.20,3082.20,3043.10,3043.00,3043.23,3315.15,1788.65,711504,"2,165,271,251.70",41025
26-Aug-20,EQ,3080.05,3138.00,3071.30,3009.40,3077.00,3082.20,3106.60,3315.15,1788.65,2026051,"6,294,127,470.35",89295
25-Aug-20,EQ,3054.40,3054.40,2991.70,3039.35,3013.40,3009.40,3015.67,3315.15,1788.65,652358,"1,967,294,113.00",37247
24-Aug-20,EQ,3062.90,3096.00,3026.75,3053.15,3037.05,3039.35,3070.51,3315.15,1788.65,562548,"1,727,311,471.70",31963
21-Aug-20,EQ,3062.00,3075.00,3038.00,3036.95,3056.55,3053.15,3057.15,3315.15,1788.65,395723,"1,209,785,970.60",26371
20-Aug-20,EQ,3059.00,3065.00,3025.35,3059.80,3037.00,3036.95,3044.51,3315.15,1788.65,563069,"1,714,269,399.85",29134
19-Aug-20,EQ,3110.00,3159.00,3048.75,3104.80,3067.50,3059.80,3106.14,3315.15,1788.65,953142,"2,960,590,005.60",46824
18-Aug-20,EQ,3124.00,3147.00,3093.00,3115.60,3102.15,3104.80,3124.97,3315.15,1788.65,825812,"2,580,640,916.55",51449
17-Aug-20,EQ,3014.00,3126.00,2992.00,2987.55,3117.00,3115.60,3088.29,3315.15,1788.65,1577193,"4,870,823,854.10",72017
14-Aug-20,EQ,3022.00,3028.25,2976.00,3017.95,2981.00,2987.55,3001.98,3315.15,1788.65,542458,"1,628,449,870.90",34219
13-Aug-20,EQ,3040.00,3040.00,3000.00,3023.00,3022.80,3017.95,3017.07,3315.15,1788.65,462333,"1,394,892,392.30",23240
12-Aug-20,EQ,3007.45,3035.00,2982.50,3007.45,3032.05,3023.00,3011.50,3315.15,1788.65,489281,"1,473,471,320.35",23092
11-Aug-20,EQ,3020.80,3060.00,2995.75,2993.80,3003.00,3007.45,3029.37,3315.15,1788.65,696792,"2,110,840,642.70",35952
10-Aug-20,EQ,3001.70,3025.00,2971.00,3001.70,2989.85,2993.80,2997.61,3315.15,1788.65,442147,"1,325,382,622.45",24168
7-Aug-20,EQ,2991.80,3019.00,2975.00,2991.80,3001.95,3001.70,3000.46,3315.15,1788.65,515513,"1,546,774,777.80",27604
6-Aug-20,EQ,3024.80,3075.00,2976.40,3009.00,2999.00,2991.80,3012.11,3315.15,1788.65,853222,"2,569,998,246.20",43010
5-Aug-20,EQ,2986.20,3035.45,2972.00,2969.95,3016.05,3009.00,3004.49,3315.15,1788.65,678315,"2,037,993,627.90",35859
4-Aug-20,EQ,2939.00,2999.00,2922.05,2917.45,2966.35,2969.95,2963.51,3315.15,1788.65,706322,"2,093,193,334.05",39592
3-Aug-20,EQ,2990.00,3069.90,2910.00,3004.95,2927.10,2917.45,2971.20,3315.15,1788.65,1246031,"3,702,202,321.85",65012
31-Jul-20,EQ,3068.85,3077.90,2991.60,3048.95,3000.00,3004.95,3022.82,3315.15,1788.65,561196,"1,696,393,602.75",35568
30-Jul-20,EQ,3110.00,3129.95,3039.35,3099.30,3045.00,3048.95,3084.74,3315.15,1788.65,570178,"1,758,853,647.50",32290
29-Jul-20,EQ,3127.05,3149.00,3080.85,3119.35,3093.90,3099.30,3113.56,3315.15,1788.65,582910,"1,814,925,539.10",31504
28-Jul-20,EQ,3021.00,3130.00,3018.00,3020.50,3127.00,3119.35,3094.52,3315.15,1788.65,1263659,"3,910,413,648.05",60783
27-Jul-20,EQ,2990.00,3035.00,2934.05,2985.50,3015.00,3020.50,2988.33,3315.15,1788.65,621962,"1,858,630,485.90",42852
24-Jul-20,EQ,3030.00,3030.00,2978.00,3032.10,2985.00,2985.50,3003.03,3315.15,1788.65,543609,"1,632,476,021.15",30088
23-Jul-20,EQ,2965.00,3050.00,2939.65,2985.40,3037.30,3032.10,2998.32,3315.15,1788.65,1057191,"3,169,799,507.25",49546
22-Jul-20,EQ,3011.00,3030.15,2906.55,3004.30,2981.20,2985.40,2969.41,3315.15,1788.65,2050820,"6,089,724,717.45",105339
21-Jul-20,EQ,3015.00,3057.00,2990.00,3002.55,3000.95,3004.30,3023.65,3315.15,1788.65,834568,"2,523,439,824.00",44043
20-Jul-20,EQ,3001.00,3020.00,2974.00,2995.00,3010.00,3002.55,2997.15,3315.15,1788.65,766793,"2,298,189,830.90",42699
17-Jul-20,EQ,2950.00,3000.00,2925.00,2942.30,2998.00,2995.00,2972.69,3315.15,1788.65,687105,"2,042,547,115.45",37676
16-Jul-20,EQ,2944.00,2950.00,2898.90,2942.05,2936.00,2942.30,2930.65,3315.15,1788.65,525135,"1,538,987,412.05",29200
15-Jul-20,EQ,2915.00,2955.00,2900.00,2899.50,2940.00,2942.05,2927.80,3315.15,1788.65,905351,"2,650,684,666.40",38565
14-Jul-20,EQ,2898.00,2909.90,2847.00,2900.00,2900.00,2899.50,2885.37,3315.15,1788.65,612986,"1,768,691,891.95",29836
13-Jul-20,EQ,2898.90,2910.00,2876.80,2894.70,2903.10,2900.00,2897.73,3315.15,1788.65,481614,"1,395,589,088.00",24826
10-Jul-20,EQ,2875.00,2915.00,2856.40,2882.00,2888.50,2894.70,2892.94,3315.15,1788.65,688374,"1,991,423,718.50",36113
9-Jul-20,EQ,2878.00,2895.00,2840.20,2852.45,2883.05,2882.00,2862.46,3315.15,1788.65,700527,"2,005,232,748.00",33930
8-Jul-20,EQ,2882.00,2899.00,2811.60,2847.15,2857.05,2852.45,2856.09,3315.15,1788.65,1348820,"3,852,351,351.60",63485
7-Jul-20,EQ,2901.00,2974.00,2826.55,2897.10,2850.00,2847.15,2890.18,3315.15,1788.65,2168031,"6,265,995,904.65",99272
6-Jul-20,EQ,2942.05,2946.00,2884.00,2932.40,2901.00,2897.10,2901.45,3315.15,1788.65,1126391,"3,268,163,202.70",54165
3-Jul-20,EQ,2899.00,2960.00,2887.60,2879.35,2935.05,2932.40,2930.01,3315.15,1788.65,1394994,"4,087,340,070.05",63319
2-Jul-20,EQ,2857.90,2903.45,2837.10,2842.05,2877.25,2879.35,2872.16,3315.15,1788.65,754915,"2,168,238,934.95",47861
1-Jul-20,EQ,2838.05,2872.00,2828.60,2826.05,2837.80,2842.05,2847.88,3315.15,1788.65,525801,"1,497,418,446.35",28435
30-Jun-20,EQ,2902.40,2913.45,2815.00,2859.50,2834.00,2826.05,2850.99,3315.15,1788.65,751691,"2,143,065,274.10",51615
29-Jun-20,EQ,2825.00,2870.00,2815.00,2867.60,2850.00,2859.50,2837.36,3315.15,1788.65,680242,"1,930,092,641.65",33904
26-Jun-20,EQ,2853.70,2900.00,2825.00,2820.45,2860.00,2867.60,2868.03,3315.15,1788.65,1227666,"3,520,980,219.45",58805
